timestamp,mid_price,mid_price_wt,mid_price_mkt,book_I_0.2_5_1,book_I_0.4_5_1,book_I_0.6_5_1,book_I_0.8_5_1,B/A_ratio
2023-11-09 06:36:09,47182000.0,47182000.0,47181446.927374296,-329.15794582664967,-661.1095182001591,-990.5814507231116,-1312.2023127675056,1.000042389945105
2023-11-09 06:36:13,47178500.0,47178500.0,47178037.03703704,-474.8422702103853,-1125.0479080155492,-1846.3040089979768,-2371.314787387848,1.0000211963203187
2023-11-09 06:36:17,47175500.0,47175500.0,47175019.41747573,-522.1458238661289,-1270.7866395637393,-2024.819929935038,-2465.6386847645044,1.0000211976682565
2023-11-09 06:36:21,47176000.0,47176000.0,47176500.0,44.24960236251354,61.9576653316617,57.84033411741257,36.751659102737904,1.000042395336513
2023-11-09 06:36:25,47178000.0,47178000.0,47177956.52173913,-448.9003923609853,-1186.777376651764,-1983.5882341861725,-2535.4533996656537,1.0000423935392246
2023-11-09 06:36:29,47176000.0,47176000.0,47175782.05128205,-473.0554939582944,-1213.9842155128717,-2007.4443323090672,-2564.504391722381,1.000042395336513
2023-11-09 06:36:33,47178000.0,47178000.0,47177016.01553021,-625.4031690880656,-1440.4844673201442,-2144.074052415788,-2568.199394054711,1.0000423935392246
2023-11-09 06:36:37,47171500.0,47172500.0,47172024.5398773,362.799973115325,-322.1558255031705,-1159.3140919655561,-1961.7957193627954,1.000063599745601
2023-11-09 06:36:40,47166000.0,47166000.0,47164097.894736834,-703.7242328226566,-1428.0255646407604,-2083.123386271298,-2575.859532624483,1.0000848104486473
2023-11-09 06:36:44,47164500.0,47164500.0,47164017.483716145,-335.3052324876189,-764.8653642088175,-1220.3403414264321,-1620.0901155620813,1.0000212026121618
2023-11-09 06:36:48,47164000.0,47164000.0,47163496.379196845,-190.4334894940257,-350.8839104399085,-505.30761613696814,-629.6987770274282,1.0000424061234443
2023-11-09 06:36:52,47163000.0,47163000.0,47162361.44578313,-158.81968931108713,-406.9326644465327,-737.0589297115803,-1128.8127282261848,1.000042407022603
2023-11-09 06:36:56,47164000.0,47164000.0,47162329.670329675,-423.5911780074239,-903.9070133790374,-1426.8153130039573,-1968.4179387763143,1.0000848140452059
2023-11-09 06:37:00,47161000.0,47161000.0,47161183.67346938,34.52027866989374,-202.38704979419708,-504.67111940681934,-854.4688493609428,1.0000424088210347
2023-11-09 06:37:04,47156500.0,47157500.0,47156187.17504333,572.658096820116,359.50884238630533,76.08011522144079,-251.43409167975187,1.000021206209178
2023-11-09 06:37:08,47158000.0,47158000.0,47156566.186107464,-440.5706499516964,-906.102660998702,-1374.7295983359218,-1823.8384182751179,1.0000848248367122
2023-11-09 06:37:12,47146000.0,47146000.0,47145413.50210971,-112.03075481951237,-247.52653305977583,-405.81517124921083,-584.2314979061484,1.0000424223141373
2023-11-09 06:37:16,47146500.0,47146500.0,47145365.67164179,-235.38910619169474,-526.9316838532686,-864.4340750724077,-1229.5280661806464,1.0000636334712059
2023-11-09 06:37:20,47154000.0,47154000.0,47154432.98969072,75.26340123265982,175.0567313954234,313.11825205385685,500.14776169508696,1.0000848320325755
2023-11-09 06:37:24,47158500.0,47158500.0,47158500.0,-349.15932124108076,-754.5827732011676,-1181.7411093860865,-1585.8278972804546,1.0000212053098096
2023-11-09 06:37:28,47157500.0,47157500.0,47157988.82681564,-51.403503097593784,-357.1199925169349,-753.3110692501068,-1128.4082725197077,1.0000212057594842
2023-11-09 06:37:32,47156500.0,47156500.0,47156679.61165048,-41.47614714503288,-164.50556073337793,-374.45041981339455,-659.9046544209123,1.000021206209178
2023-11-09 06:37:36,47158500.0,47157500.0,47158110.20408163,-1144.093736462295,-1444.8073373958468,-1686.4964476525784,-1863.819142907858,1.0000212053098096
2023-11-09 06:37:40,47159500.0,47158500.0,47159506.66666667,-581.3616516366601,-614.9107670783997,-736.3576441258192,-976.0189718157053,1.000021204860154
2023-11-09 06:37:44,47174500.0,47174500.0,47174035.626535624,-234.02563332766294,167.6247884631157,603.9286124780774,936.2393526807427,1.0000211981176073
2023-11-09 06:37:48,47187500.0,47187500.0,47187876.51598677,133.4877651333809,297.60123051702976,482.790172919631,673.7287097498775,1.0000211922775342
2023-11-09 06:37:52,47170500.0,47170500.0,47170407.80141844,43.192945294082165,338.5850251838565,914.7157030031085,1555.603726707399,1.0000211999152004
2023-11-09 06:37:56,47172500.0,47172500.0,47172252.513966486,-149.7877044081688,-324.0776341557503,-515.8315227776766,-713.1119525134563,1.0000211990163657
2023-11-09 06:38:00,47172500.0,47172500.0,47173720.0,-24.114700376987457,-246.76369421184063,-612.6649753898382,-1065.4477470889688,1.0000635983973203
2023-11-09 06:38:04,47171000.0,47171000.0,47170057.14285715,123.7889342084527,392.4681700244546,687.9506924450397,943.0873727053404,1.0000423998304007
2023-11-09 06:38:08,47172000.0,47172000.0,47172465.34653465,170.79937261343002,405.90377021580935,609.6745687797666,744.7555645704269,1.000042398931547
2023-11-09 06:38:12,47172000.0,47172000.0,47172954.54545454,466.6165788769722,649.6483945474029,598.6993806362152,394.7399334013462,1.000042398931547
2023-11-09 06:38:16,47172500.0,47172500.0,47172973.68421053,302.7031908631325,323.3965212330222,108.2726761624217,-259.7448377609253,1.0000211990163657
2023-11-09 06:38:19,47172000.0,47172000.0,47172777.777777776,285.6329280510545,379.1867186650634,339.7126682549715,251.01357001066208,1.000042398931547
2023-11-09 06:38:23,47170500.0,47172000.0,47170923.16207592,1601.7235000506043,1960.9039385393262,2268.1896642223,2451.6670466437936,1.0000211999152004
2023-11-09 06:38:27,47170500.0,47170500.0,47170933.931960866,372.5183317437768,890.1238986328244,1380.9555829241872,1729.429653659463,1.0000211999152004
2023-11-09 06:38:31,47176500.0,47175500.0,47176898.39572193,-73.56176605820656,687.2665700614452,1361.9545568078756,1840.641937352717,1.0000211972189248
2023-11-09 06:38:35,47177000.0,47177000.0,47177068.965517245,203.59452341496944,474.70530961453915,801.935490950942,1151.9435617998242,1.0000423944378498
2023-11-09 06:38:39,47191500.0,47191000.0,47191972.39390194,197.02023868262768,839.2434309571981,1443.5575994104147,1942.978152371943,1.0000211904812357
2023-11-09 06:38:43,47197000.0,47197000.0,47198808.21917808,157.73199831694365,195.52410970628262,112.711131721735,-58.24105106294155,1.0000847547409684
2023-11-09 06:38:47,47193000.0,47193000.0,47192076.20416967,20.72404970228672,347.69361585378647,888.954576164484,1334.1314026117325,1.0000423800644176
2023-11-09 06:38:51,47179500.0,47180000.0,47178187.56698821,-308.6233101710677,-1022.67027875036,-1648.8474203646183,-2124.924340799451,1.0000635889609564
2023-11-09 06:38:55,47177500.0,47177500.0,47177755.10204081,-167.5111495628953,-451.8412160947919,-807.8508635163307,-1162.8738633617759,1.0000211967696122
2023-11-09 06:38:59,47178500.0,47178500.0,47178827.2,-66.52615831047297,-93.1385835558176,-86.7923031449318,-58.39045039564371,1.0000211963203187
2023-11-09 06:39:03,47179000.0,47179000.0,47178453.744493395,-233.53292117267847,-478.0546387657523,-727.2797194346786,-968.0951819345355,1.0000423926406377
2023-11-09 06:39:07,47179000.0,47179000.0,47178387.48137109,-229.3649573996663,-477.6101560816169,-747.2024696171284,-1036.4108064249158,1.0000423926406377
2023-11-09 06:39:11,47179000.0,47179000.0,47178238.37209303,-292.1187275722623,-612.0833027213812,-958.9521583914757,-1326.6001991555095,1.0000423926406377
2023-11-09 06:39:15,47178000.0,47178000.0,47177457.62711864,-228.77513159811497,-418.0344689562917,-537.6861136555672,-569.7440929114819,1.0000423935392246
2023-11-09 06:39:19,47182000.0,47182000.0,47181861.702127665,94.24402098357677,306.2028826698661,626.4757541120052,1022.5179273337126,1.000042389945105
2023-11-09 06:39:23,47182500.0,47182500.0,47182905.21327014,400.00449968874454,1126.3601976409554,2022.9580590948462,2734.330243177712,1.0000635849176576
2023-11-09 06:39:27,47182000.0,47182000.0,47182219.65317918,-245.38989652693272,-496.97550258785486,-719.0013859346509,-874.7702838182449,1.0000847816871556
2023-11-09 06:39:31,47177000.0,47177000.0,47176791.2087912,-183.9070157110691,-558.9560377821326,-1149.6581892743707,-1805.8952146917582,1.0000423944378498
2023-11-09 06:39:35,47176500.0,47176500.0,47176424.24242424,-167.4012284949422,-374.2245308086276,-627.0197100117803,-923.200540535152,1.0000211972189248
2023-11-09 06:39:39,47174500.0,47174500.0,47174196.21342513,25.138434767723083,282.22378296405077,727.7600956559181,1102.1768016144633,1.0000211981176073
2023-11-09 06:39:43,47175500.0,47176500.0,47175500.0,818.4854261055589,658.5119470730424,287.26781525462866,-243.6182077601552,1.0000211976682565
2023-11-09 06:39:47,47175500.0,47176500.0,47175998.182339996,1722.0575866624713,2861.2985993623734,3953.704633578658,4802.948695667088,1.0000211976682565
2023-11-09 06:39:51,47177000.0,47177000.0,47176762.43093923,164.43340524286032,774.3617897927761,1668.0173859596252,2575.588081717491,1.0000423944378498
2023-11-09 06:39:54,47177500.0,47177500.0,47177998.280391686,772.9180566221476,1698.4049071595073,2562.20673481375,3221.876189135015,1.0000211967696122
